timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-01-01,16541.77,16628.0,16499.01,16616.75,96925.41374,1672617599999,1604793789.6772127,3218355,48548.78168,803841673.8350587,0
2023-01-02,16617.17,16799.23,16548.7,16672.87,121888.57191,1672703999999,2034683215.2678783,4036118,60925.25948,1017074780.6918064,0
2023-01-03,16672.78,16778.4,16605.28,16675.18,159541.53733,1672790399999,2662765916.3256683,5097596,79595.76246,1328471402.7136743,0
2023-01-04,16675.65,16991.87,16652.66,16850.36,220362.18862,1672876799999,3709833209.8453646,6310703,109747.11502,1847617011.3853767,0
2023-01-05,16850.36,16879.82,16753.0,16831.85,163473.56641,1672963199999,2751080253.8177333,4842014,80959.57162,1362471754.0532992,0
2023-01-06,16831.85,17041.0,16679.0,16950.65,207401.28415,1673049599999,3490305009.6881223,5388661,103320.22965,1738828235.2023003,0
2023-01-07,16950.31,16981.91,16908.0,16943.57,104526.5688,1673135999999,1770201710.2089734,3227161,51624.83107,874295207.6365123,0
2023-01-08,16943.83,17176.99,16911.0,17127.83,135155.89695,1673222399999,2291925699.958545,4036092,67200.6025,1139647002.7608511,0
2023-01-09,17127.83,17398.8,17104.66,17178.26,266211.52723,1673308799999,4590284350.546168,6327667,131748.52517,2271681164.7993326,0
2023-01-10,17179.04,17499.0,17146.34,17440.66,221382.42581,1673395199999,3829247653.731105,5448751,109377.45606,1891995855.287608,0
2023-01-11,17440.64,18000.0,17315.6,17943.26,262221.60653,1673481599999,4586965947.26355,5627464,129944.5693,2273368097.029264,0
2023-01-12,17943.26,19117.04,17892.05,18846.62,454568.32178,1673567999999,8348431207.846009,8911373,227295.33172,4174813798.3828607,0
2023-01-13,18846.62,20000.0,18714.12,19930.01,368615.87823,1673654399999,7061633461.444735,8021774,183448.89377,3515300890.305057,0
2023-01-14,19930.01,21258.0,19888.05,20954.92,393913.74951,1673740799999,8183071567.046188,8659545,197817.55209,4109568162.17042,0
2023-01-15,20952.76,21050.74,20551.01,20871.5,178542.22549,1673827199999,3710526606.1389647,5194354,88310.83908,1835436631.7038703,0
2023-01-16,20872.99,21474.05,20611.48,21185.65,293078.08262,1673913599999,6168654053.042638,6856434,145352.66942,3059597458.3853526,0
2023-01-17,21185.65,21647.45,20841.31,21134.81,275407.74409,1673999999999,5840585769.490093,6440138,137121.64311,2908227174.2490306,0
2023-01-18,21132.29,21650.0,20407.15,20677.47,350916.01949,1674086399999,7399719195.246726,7617173,173174.4169,3652037808.316215,0
2023-01-19,20677.47,21192.0,20659.19,21071.59,251385.84925,1674172799999,5243024330.011201,5819932,124924.23436,2605629874.089028,0
2023-01-20,21071.59,22755.93,20861.28,22667.21,338079.13659,1674259199999,7256172889.710531,7382435,170200.04869,3654038898.270929,0
2023-01-21,22666.0,23371.8,22422.0,22783.55,346445.48432,1674345599999,7938935168.532013,7796520,172663.17131,3956916674.402963,0
2023-01-22,22783.35,23078.71,22292.37,22707.88,253577.75286,1674431999999,5775552321.54412,6603827,125842.91663,2866409820.7225704,0
2023-01-23,22706.02,23180.0,22500.0,22916.45,293588.37938,1674518399999,6704191295.97568,7258655,145854.70936,3330927704.4836106,0
2023-01-24,22917.81,23162.2,22462.93,22632.89,293158.78254,1674604799999,6721432962.573842,7395584,144239.84356,3307407342.13858,0
2023-01-25,22631.94,23816.73,22300.0,23060.94,346042.83223,1674691199999,7875590359.115837,8060446,172647.90115,3929821773.965117,0
2023-01-26,23060.42,23282.47,22850.01,23009.65,288924.43581,1674777599999,6664592468.337928,7181086,143185.08341,3303064271.051174,0
2023-01-27,23009.65,23500.0,22534.88,23074.16,280833.86315,1674863999999,6461707755.053915,7079096,139699.27638,3214623770.84504,0
2023-01-28,23074.16,23189.0,22878.46,23022.6,148115.71085,1674950399999,3408985411.316586,4181816,73861.83566,1700057503.749539,0
2023-01-29,23021.4,23960.54,22967.76,23742.3,295688.79204,1675036799999,6941922954.136406,7030837,149507.5061,3510026672.7997174,0
2023-01-30,23743.37,23800.51,22500.0,22826.15,302405.90121,1675123199999,7020727239.059652,7790224,149096.53066,3461492907.172605,0
2023-01-31,22827.38,23320.0,22714.77,23125.13,264649.34909,1675209599999,6083858924.538485,6798411,133028.12717,3058369006.2407,0
2023-02-01,23125.13,23812.66,22760.23,23732.66,310790.42271,1675295999999,7212542002.325099,7863213,156107.58478,3623730152.719127,0
2023-02-02,23731.41,24255.0,23363.27,23488.94,364177.20751,1675382399999,8673696845.80511,9102300,181814.20318,4330715913.906593,0
2023-02-03,23489.33,23715.7,23204.62,23431.9,332571.02904,1675468799999,7806490899.914181,8007846,166143.33246,3900042090.5163646,0
2023-02-04,23431.9,23587.78,23253.96,23326.84,166126.47295,1675555199999,3886777607.7960505,4852404,81863.93145,1915443497.6889515,0
2023-02-05,23327.66,23433.33,22743.0,22932.91,209251.33917,1675641599999,4842463016.833934,5903916,103885.22312,2404286621.1203337,0
